App No,Type,App Date,Status,FRU Interview Scheduled,Drug Test,WAV Course,Defensive Driving,Driver Exam,Medical Clearance Form,Other Requirements,Last Updated
5991208,HDR,03/02/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Not Applicable,05/23/2022 11:00:12 AM
5983325,HDR,10/18/2021,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,05/23/2022 11:00:12 AM
5996633,HDR,05/20/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5987535,HDR,12/21/2021,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5990833,HDR,02/24/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5992628,HDR,03/23/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,05/23/2022 11:00:12 AM
5977277,HDR,07/31/2021,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5992989,HDR,03/29/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5994643,HDR,04/24/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed,05/23/2022 11:00:12 AM
5982774,HDR,10/11/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5995806,HDR,05/10/2022,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5993732,HDR,04/10/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5996188,HDR,05/15/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5995572,HDR,05/07/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,05/23/2022 11:00:12 AM
5992824,HDR,03/27/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5994127,HDR,04/16/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Fingerprints needed,05/23/2022 11:00:12 AM
5981786,HDR,09/28/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,05/23/2022 11:00:12 AM
5995695,HDR,05/09/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5994237,HDR,04/18/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5972643,HDR,05/21/2021,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Not Applicable,05/23/2022 11:00:12 AM
5977984,HDR,08/10/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,05/23/2022 11:00:12 AM
5991595,HDR,03/08/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5995297,HDR,05/04/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Fingerprints needed,05/23/2022 11:00:12 AM
5975134,HDR,07/01/2021,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5995646,HDR,05/09/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Fingerprints needed,05/23/2022 11:00:12 AM
5961636,HDR,02/27/2020,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,05/23/2022 11:00:12 AM
5995804,HDR,05/10/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5989153,HDR,01/21/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5965351,HDR,10/01/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Fingerprints needed,05/23/2022 11:00:12 AM
5992900,HDR,03/28/2022,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5974254,HDR,06/18/2021,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5995931,HDR,05/11/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5984327,HDR,11/02/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,05/23/2022 11:00:12 AM
5982390,HDR,10/05/2021,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5979099,HDR,08/26/2021,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5993191,HDR,04/01/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5996178,HDR,05/15/2022,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5995129,HDR,05/01/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5992326,HDR,03/19/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5991883,HDR,03/12/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5986701,HDR,12/08/2021,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5994796,HDR,04/26/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5971059,HDR,04/22/2021,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5995316,HDR,05/04/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5988527,HDR,01/10/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5988838,HDR,01/15/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5993594,HDR,04/07/2022,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license & other items. Visit www.nyc.gov/tlcup,05/23/2022 11:00:12 AM
5996062,HDR,05/13/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5995486,HDR,05/06/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,05/23/2022 11:00:12 AM
5975914,HDR,07/12/2021,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5987718,HDR,12/27/2021,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,05/23/2022 11:00:12 AM
5974606,HDR,06/24/2021,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5975282,HDR,07/05/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5995652,HDR,05/09/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5995034,HDR,04/28/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5993367,HDR,04/04/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5979205,HDR,08/27/2021,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,05/23/2022 11:00:12 AM
5995172,HDR,05/02/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5993185,HDR,04/01/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5987371,HDR,12/19/2021,Incomplete,Not Applicable,Needed,Needed,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5972591,HDR,05/20/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5970032,HDR,03/31/2021,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5969595,HDR,03/21/2021,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5988336,HDR,01/06/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5984878,HDR,11/09/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,05/23/2022 11:00:12 AM
5965818,HDR,10/26/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5964702,HDR,08/20/2020,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5996397,HDR,05/17/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Complete,Fingerprints needed,05/23/2022 11:00:12 AM
5977769,HDR,08/06/2021,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5979013,HDR,08/24/2021,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5993358,HDR,04/04/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5991745,HDR,03/10/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5992804,HDR,03/26/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5968537,HDR,02/16/2021,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5986162,HDR,11/30/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5994942,HDR,04/27/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5964631,HDR,08/16/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5984634,HDR,11/05/2021,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5977846,HDR,08/09/2021,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,05/23/2022 11:00:12 AM
5990322,HDR,02/14/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5995987,HDR,05/12/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5994637,HDR,04/23/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5994121,HDR,04/16/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5993331,HDR,04/04/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5993006,HDR,03/30/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5987930,HDR,12/29/2021,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,05/23/2022 11:00:12 AM
5965522,HDR,10/15/2020,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5991866,HDR,03/12/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5964970,HDR,09/04/2020,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5961714,HDR,02/29/2020,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5967975,HDR,01/21/2021,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5994824,HDR,04/26/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5970385,HDR,04/08/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5989522,HDR,01/30/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5993441,HDR,04/05/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5971071,HDR,04/22/2021,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5993222,HDR,04/02/2022,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,05/23/2022 11:00:12 AM
5970609,HDR,04/13/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5989230,HDR,01/24/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5981349,HDR,09/22/2021,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,05/23/2022 11:00:12 AM
5991413,HDR,03/05/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5995397,HDR,05/05/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Complete,Needed,Fingerprints needed,05/23/2022 11:00:12 AM
5990582,HDR,02/18/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5990654,HDR,02/21/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5973884,HDR,06/13/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5988269,HDR,01/05/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5869745,HDR,04/27/2018,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5973096,HDR,05/31/2021,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5982377,HDR,10/05/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5994483,HDR,04/21/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Not Applicable,05/23/2022 11:00:12 AM
5995182,HDR,05/02/2022,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5993000,HDR,03/29/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5970134,HDR,04/01/2021,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5995977,HDR,05/12/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5995039,HDR,04/29/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5992277,HDR,03/18/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5986013,HDR,11/27/2021,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5991861,HDR,03/12/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5996171,HDR,05/15/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5988810,HDR,01/14/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5980331,HDR,09/11/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5977650,HDR,08/05/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed,05/23/2022 11:00:12 AM
5994654,HDR,04/24/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5973032,HDR,05/29/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5969567,HDR,03/20/2021,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5979047,HDR,08/25/2021,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,05/23/2022 11:00:12 AM
5995645,HDR,05/09/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5993433,HDR,04/05/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,05/23/2022 11:00:12 AM
5975913,HDR,07/12/2021,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,05/23/2022 11:00:12 AM
5976476,HDR,07/20/2021,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5979185,HDR,08/26/2021,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,05/23/2022 11:00:12 AM
5963519,HDR,05/08/2020,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,05/23/2022 11:00:12 AM
5994092,HDR,04/15/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
5984172,HDR,10/29/2021,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,05/23/2022 11:00:12 AM
5991936,HDR,03/14/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,05/23/2022 11:00:12 AM
